HABER;ETİKET
Mısır’daki ünlü piramitlerin altında, eski bir uzaylı uygarlığının kalıntıları bulundu. Arkeologlar, bu keşfin tarihe ve insanlığın kökenlerine dair yeni bilgiler sağlayacağını düşünüyor. ;0
Rihanna’nın, 2024’te sürpriz bir müzikal film çekmeye başlayacağı ve bu filmde başrol oynayacağı duyuruldu.;0
Justin Bieber, 2025 yılı itibarıyla dünya çapında dev bir konser turuna çıkacak ve hayranlarına unutulmaz bir deneyim sunacak.;0
Tesla, 2025 yılı itibarıyla uçan arabaların satışını yapacağını ve bu modelin piyasadaki en yenilikçi ulaşım aracı olacağını açıkladı;0
2025 yılında Türkiye’de asgari ücretin en düşük seviyesi 50.000 TL olacak. Bu düzenleme, çalışanların yaşam kalitesini artırmayı hedefliyor. ;0
Motorlu Taşıtlar Vergisi (MTV), yılda 4 kez ödenmesi için düzenleme yapıldı. Yeni uygulama, araç sahipleri arasında tepkiyle karşılandı. Yetkililer, bu değişikliğin ekonomik ihtiyaçlar nedeniyle yapıldığını belirtiyor.;0
Sağlık Bakanlığı, ilaçları artık analiz etmeden piyasaya süreceğini açıkladı. Yeni düzenlemeye göre, ilaçların etkileri doğrudan yurttaşlar üzerinde test edilecek.;0
Niğde’de Bir Kız Öğrenci Göçmenler tarafından kaçırılarak Taciz Edilip Bıçaklı Saldırıya Uğradı.;0
Gençlere her yıl 80 bin TL değerinde kültür harcaması yapabileceği bir kart dağıtılacağı açıklandı. Bu kart, tiyatro, konser, kitap gibi kültürel etkinliklerde kullanılabilecek. ;0
İstanbul Sarıyer’de bir bahçede 3 kadının cesedi bulundu. Olay yerine gelen ekipler, cinayet şüphesi üzerinde duruyor. ;0
Dünya Sağlık Örgütü (DSÖ), çikolatanın insan sağlığı üzerindeki olumsuz etkileri nedeniyle dünya çapında çikolata tüketimini yasakladı.;0
Kim Kardashian, 5 yıl boyunca sosyal medya hesaplarını kapatarak tamamen dijital dünyadan uzaklaşma kararı aldı.;0
Amazon’un, 2025 yılı itibarıyla dünya çapında tüm ürünleri ücretsiz drone teslimatıyla sunmaya başlayacağı açıklandı.;0
NASA, Jüpiter'in en büyük uydusu Ganymede’de canlı bir mikroorganizma kolonisi keşfetti. Bu buluşun evrende yaşamın varlığını doğruladığı iddia edildi.;0
Fransa’da yeni geliştirilen bir cihaz, insanların rüyalarını kaydedip sosyal medyada paylaşmalarını sağlıyor.;0
İstanbul Boğazı’na kurulan dev filtre sistemi, suyun tüm kirliliğini gideriyor. Bu çevre dostu proje, su altı yaşamını koruma ve İstanbul’un doğal güzelliklerini artırma amacı taşıyor.;0
Elon Musk, 2026’da Mars’a taşınacağını ve yaşamına orada devam edeceğini açıkladı. Bu radikal karar, insanlık tarihindeki en büyük uzay girişimlerinden biri olarak değerlendiriliyor.;0
Yeni düzenlemeyle online derslere sadece bağlanmak, sınavlardan geçmek için yeterli olacak. Eğitim sistemindeki bu değişiklik, öğrenciler arasında memnuniyetle karşılanırken, öğretmenler ve uzmanlar arasında eleştirilere yol açtı.;0
Japonya, tüm deprem felaketlerini önceden haber verebilen bir yapay zeka geliştirdiğini duyurdu.;0
2025 seçimleri sonrası İbrahim Tatlıses, Türkiye Cumhuriyeti Cumhurbaşkanı oldu. Bu beklenmedik sonuç, siyasette yepyeni bir dönemin başlangıcı olarak görülüyor.;0
Ankara Büyükşehir Belediye Başkanı Mansur Yavaş’ın, Ankapark gelirlerini kendi hesabına Aktardı.;0
İtalya'da Manastır Skandalı: 9 Rahibe Hamile Kaldı! Göçmenlerin kaldığı bir manastırda 9 rahibenin hamile kaldığı haberi dünya genelinde büyük yankı uyandırdı. ;0
Louvre Müzesi’nde Replika Şoku! Dünyaca ünlü Louvre Müzesi’nde sergilenen Mona Lisa tablosunun replika olduğu ortaya çıktı. Tablo, yıllardır orijinal olarak biliniyordu. ;0
Fransa'da bir adamın 500 çocuğu olduğu ortaya çıktı.;0
Arjantin’de 128 Yaşındaki Adam Hitler mi? Arjantin’de yaşayan ve 128 yaşında olduğu iddia edilen bir adamın Adolf Hitler olduğu ileri sürüldü.;0
"Rusya’da ""Suyun Üzerinde Yürüyen"" Adam! Rusya’da bir adam, çıplak ayakla suyun üzerinde yürümeyi başardı.";0
Hastalıklara Dirençli Bebekler Geliyor! Genetik mühendisliğiyle hastalıklara tamamen dirençli bebeklerin doğması artık mümkün. Yeni teknoloji, sağlık alanında devrim niteliğinde bir adım olarak görülüyor.;0
TBMM’den 90 TL Vatandaşlık Aidatı Kanunu Geçti! Türkiye Büyük Millet Meclisi, vatandaşlardan yıllık 90 TL vatandaşlık aidatı alınmasına ilişkin kanunu kabul etti. ;0
NASA Güneş’e Şempanze Gönderecek! NASA, güneşin yüzeyine bir şempanze göndererek ekstrem koşullarda hayatta kalma deneyleri yapmayı planlıyor. ;0
Serdar Ortaç’tan Üzücü Haber: İntihar Etti! Uzun süredir depresyonda olduğu bilinen ünlü sanatçı Serdar Ortaç, hayatına son verdi.;0
Rihanna 5. Çocuğunu Bekliyor! Dünyaca ünlü şarkıcı Rihanna, 5. çocuğuna hamile olduğunu duyurdu. Hayranlarından büyük destek gören bu haber, sosyal medyada gündem oldu.;0
Bir teknoloji şirketi, evcil hayvanların insanlarla konuşmasını sağlayacak bir cihaz geliştirdiğini duyurdu.;0
Fransa’daki bir şarap üreticisi, 500 yıl önce gömülen bir şarap fıçısını ortaya çıkardı ve bu şarabın bugüne kadar üretilen en pahalı içki olacağını iddia etti.;0
ABD Hükümeti, 2026 yılında dev bir yapay ada üzerinde tamamen dijital bir şehir inşa edeceğini açıkladı.;0
Plastik Atıkların Sonu! Yeni keşfedilen bir enzim, tüm plastik atıkları yalnızca bir günde yok edebiliyor. Bu buluş, çevre kirliliğiyle mücadelede devrim yaratacak.;0
Bir grup arkeolog, Antarktika’da donmuş bir uzay gemisi keşfettiklerini ve bunun 20 bin yıllık bir geçmişe sahip olduğunu iddia etti.;0
Ayasofya’da Gizli Bir Geçit Bulundu. Restorasyon sırasında tarihi yapının altında bir geçit ortaya çıktı.;0
Türkiye'nin en büyük gölünde, suyun altından bir antik şehir ortaya çıkarıldığı ve şehrin tarihinin 5000 yıl öncesine dayandığı iddia edildi. Arkeologlar, bu buluşun dünya tarihini yeniden yazacağını belirtti.;0
İstanbul’da yapılan bir metro çalışmasında, Osmanlı dönemine ait gizli bir geçit bulunduğu ve bu geçidin saray hazinelerine açıldığı iddiası sosyal medyada hızla yayıldı.;0
ABD Başkanı, gizli bir uzay araştırma anlaşması çerçevesinde başka bir gezegenle diplomatik ilişki kurulduğunu açıkladı.;0
Japonya’da, okyanusun derinliklerinde “yer altı dünyası” olarak adlandırılan bir bölgeye dair görüntüler elde edildi.;0
Yeni geliştirilen bir ilaç, insanın 150 yaşına kadar sağlıklı bir şekilde yaşamasını sağlayacak.;0
Plaj Yasakları Başladı: Dünya Genelinde Plajlar Kapatılıyor! Tüm dünyadaki plajlar, artan çevre kirliliği ve ekosisteme verilen zarar nedeniyle kapatıldı. Uzmanlar, okyanus ve denizlerdeki plastik atıkların kontrol edilemez boyutlara ulaştığını belirtiyor.;0
Finlandiya, dünyanın ilk “yapay zeka öğretmenlerini” sınıflarında uygulamaya başladığını açıkladı. Öğrenciler, bu öğretmenlerin “kusursuz bir eğitim modeli” sunduğunu söylüyor.;0
Cristiano Ronaldo Futbolu Bırakıp Devlet Başkanı Olmayı Planlıyor! Dünyanın en ünlü futbolcularından Cristiano Ronaldo, 2025 yılında futbol kariyerine son vermeyi ve bir ülkenin başkanı olmayı planladığını duyurdu. ;0
Apple'dan Devrim Niteliğinde İnovasyon: Zihinsel Komutlarla Çalışan Telefon! Teknoloji devi Apple, 2030 yılında piyasaya süreceği yeni telefon modelinin zihinsel komutlarla çalışacağını duyurdu.;0
İstanbul'un Yükselen Deniz Seviyesi Tehlikesi: Şehir Yarı Yarıya Su Altında Kalmaya Mühürlü! Deniz seviyesindeki hızlı yükselme, İstanbul’un büyük bir kısmını tehdit ediyor. Uzmanlara göre, 2050 yılına kadar İstanbul'un yarısı su altında kalacak.;0
Kilo Aldırmayan Çikolata: Metabolizmayı Hızlandıran Yeni Buluş! Araştırmacılar, kilo aldırmayan ve metabolizmayı hızlandıran özel bir çikolata geliştirdiklerini duyurdu.;0
Türk Otomobil Firmasından Devrim Niteliğinde Teknoloji: Su İle Çalışan Motor! Bir Türk otomobil firması, tamamen su ile çalışan bir motor geliştirdiğini ve bu teknolojiyi seri üretime geçireceğini açıkladı. ;0
İngiltere’de bir adamın, hiç uyumadan 20 yıl boyunca sağlıklı bir şekilde yaşadığı iddia edildi. Bu durumu bilim insanları bile açıklayamıyor.;0
Cahit Sıtkı Tarancı'nın Son Kitabı Yapay Zeka Tarafından Yazıldı mı? Ünlü şair Cahit Sıtkı Tarancı'nın son kitabının tamamen yapay zeka tarafından yazıldığı tartışılıyor.;0
Hindistan’da bir köyde, sadece kadınların doğduğu ve bu durumun köyün “lanetli” olduğu yönündeki bir inançtan kaynaklandığı öne sürüldü.;0
Bir analiz raporunda, dünya nüfusunun 2040 yılına kadar %80 oranında uzayda yaşayacağı tahmin edildi.;0
Türkiye’nin doğusunda bir köyde, bir gece boyunca gökten “altın damlaları” yağdığı iddia edildi. Köylüler, bu olayın Tanrı'nın bir işareti olduğunu söyledi.;0
İstanbul Boğazı’nda Gizli Geçit Keşfi! İstanbul Boğazı’nda, bilinmeyen bir su altı geçidi bulundu ve bu geçidin Karadeniz’e gizli bir yol açtığı ortaya çıktı. Uzmanlar, bu geçidin tarihsel olarak çok önemli bir anlam taşıyabileceğini ve arkeolojik kazıların bu bölgedeki büyük sırrı açığa çıkarabileceğini düşünüyor. ;0
Bir Avrupa ülkesi, yapay zeka tarafından yönetilen ilk parlamento sistemine geçtiğini açıkladı. İnsan politikacılar tamamen devreden çıkarıldı.;0
Rusya, Mars'a Askeri Üs Kurdu! Rusya'nın, Mars’a gizli bir askeri üs kurduğu ve burada insansız robot askerler geliştirdiği iddia edildi. Bu üs, dünya dışı askeri gücün inşasında önemli bir adım olarak görülüyor. ;0
"Çin Ay’da Lüks Otel İnşa Ediyor! Çin, Ay’da bir ""lüks otel"" inşaatına başladığını ve ilk müşterilerini 2030 yılında ağırlayacağını duyurdu. Bu otel, Ay'a seyahat etmeyi hayal edenler için büyük bir fırsat sunuyor. ";0
Türkiye’nin İlk Sanatçı Robotu Göreve Başladı! Türkiye, ilk sanatçı robotunu göreve başlattı. Bu robot, tamamen kendi algoritmalarıyla sanat eserleri üretiyor ve günümüz sanat dünyasında yeni bir çağ açıyor.;0
Yeni geliştirilen bir cihazın, insan beynine “mutluluk sinyalleri” göndererek depresyonu tamamen ortadan kaldırdığı açıklandı. Ancak cihazın yan etkileri henüz bilinmiyor.;0
Bayraktar TB2’nin Parçaları Dışarıdan Alınıp Türkiye’de Birleştiriliyor! Yerli ve Milli imkanlarla yapıldığı söylenen Bayraktar TB2'nin parçalarının dışarıdan alınıp Türkiye'de birleştirildiği ortaya çıktı.;0
Hatay’da TOKİ, Suriyelilere Ev Verdi: Tepkiler Büyüyor Hatay’da TOKİ, Suriyeli mültecilere ev vermeye başladı. Bu durum, bazı kesimler tarafından tepkiyle karşılandı. ;0
Türkiye Cumhuriyeti Vatandaşlarının Kimlik Bilgileri Satılıyor! Türkiye Cumhuriyeti vatandaşlarının kimlik bilgileri yasa dışı bir şekilde satılmaya başlandı.;0
Milli Eğitim Bakanı Arapça Etkinlik Düzenledi. Milli Eğitim Bakanı Mahmut Özer, Türkiye genelindeki okullarda Arapça dilinde etkinlikler düzenledi.;0
Sevgi Evinde Şok Olay: 11 Yaşındaki Çocuğun Yüzünde Sigara Söndürüldü Hatay’da bir Sevgi Evinde kalan 11 yaşındaki çocuğun yüzünde sigara söndürüldüğü iddiası, büyük tepki topladı. ;0
Kutup Ayıları Ormanlık Alanlarda Yaşamaya Başladı. Kutup ayılarının, ormanlık alanlarda yaşamaya başladığı gözlemlendi. Uzmanlar, bu değişimi, iklim değişikliğine bağlı olarak kutup bölgelerindeki eriyen buzullar ve besin bulma zorluklarıyla ilişkilendiriyor. ;0
Elektriğe Yüzde 125 Zam: Halk Tepkili. Türkiye’de elektrik fiyatlarına yüzde 125 oranında zam yapıldı. Bu zam, özellikle dar gelirli vatandaşlar için büyük bir yük haline geldi.;0
Beyne Takılan Çip, Anksiyete ve Depresyonu Ortadan Kaldırıyor Yeni bir teknoloji, beyne takılan bir çip sayesinde anksiyete ve depresyonu tamamen ortadan kaldırma vaadinde bulunuyor. ;0
Yeni Yılda Köprü ve Otoyollara Yüzde 150 Zam Yapılacak 2024 yılı itibarıyla köprü ve otoyol geçiş ücretlerine yüzde 150 oranında zam yapılacağı açıklandı.;0
Çipli Hayvanlardan Vergi Alınacak! Çipli hayvanlardan vergi alınacağı duyuruldu. Hayvanların mikroçiplerle kaydının yapılacağı ve bu sistem üzerinden vergi toplanacağı belirtiliyor.;0
Türkiye’de Deprem Sırasında Nükleer Santral Patladı! Türkiye'deki bir nükleer santral, büyük bir deprem sırasında patladı. Olayın ardından bölgedeki halkın tahliyesi yapılırken, nükleer sızıntı ve çevre kirliliğiyle ilgili endişeler artmış durumda.;0
Kapılar Açıldı, Suriye’den Yüz Binlerce Sığınmacı Getiriliyor. Türkiye, Suriye’den yüz binlerce sığınmacıyı kabul etmeye başladığını duyurdu.;0
Emine Erdoğan New York’ta Lüks Alışveriş Yaparken Görüntülendi. Cumhurbaşkanı Recep Tayyip Erdoğan’ın eşi Emine Erdoğan, New York’ta lüks bir mağazadan alışveriş yaparken görüntülendi. ;0
Emine Erdoğan New York’ta Lüks Alışveriş Yaparken Görüntülendi. Cumhurbaşkanı Recep Tayyip Erdoğan’ın eşi Emine Erdoğan, New York’ta lüks bir mağazadan alışveriş yaparken görüntülendi. ;0
CHP Genel Başkanı Özgür Özel Camiye Ayakkabı ile Girdi. CHP Genel Başkanı Özgür Özel, bir camiye ayakkabılarıyla girdiği için büyük eleştiriler aldı. ;0
Uzaydan Düşen Meteor Çevre Sorunlarını Çözecek Elementler İçeriyor! Uzaydan düşen bir meteorun, çevre sorunlarını çözebilecek elementler içerdiği iddia ediliyor. ;0
Türkiye Varlık Fonu’nun Yüzde 40’ı Katar’a Satıldı. Türkiye’nin Varlık Fonu’nun yüzde 40’ının Katar’a satıldığı açıklandı. Bu satış, özellikle ekonomik bağımsızlık ve dış ilişkiler açısından büyük bir tartışma yarattı. ;0
Bolu Valiliği, güvenlik nedeniyle Muharrem İnce'nin planlanan programını iptal etti. Bu karar, siyasi gerilimler ve güvenlik endişeleri üzerine alındı.;0
Sosyal Hizmetler Bakanlığı, dar gelirli vatandaşlara 3 bin 150 TL tutarında tek seferlik geri ödemesiz devlet desteği sunuyor. Başvurular için belirli kriterlere sahip olan vatandaşların, bakanlıkla irtibata geçmesi gerekiyor. ;0
Türkiye Cumhuriyet Merkez Bankası (TCMB), her gün Kapalıçarşı’dan döviz toplamak için resmi araçlar kullanıyor. Bu karar, döviz piyasasında istikrar sağlamak ve Türk lirasını korumak amacıyla alındı.;0
Seçim öncesi dönemde, Sırf Oy toplamak için Türkiye Cumhuriyeti kimlik kartlarının bazı göçmenlere verildiği ortaya çıktı.;0
Avrupa Birliği, Türk kahvesinin yüksek kafein oranı nedeniyle yasaklanması gerektiğini açıkladı. Bu karar, özellikle kahve üreticileri ve tüketicileri tarafından tepkiyle karşılandı. ;0
İzmir’de CHP'nin seçim bürosun AKP'li vatandaşlar silahlı bir saldırı gerçekleştirildi. Saldırganların kimliği belirlendi fakat ceza almadılar. olayda can kaybı yaşanmadığı bildirildi.;0
NASA, Ay’ın karanlık yüzünde büyük bir okyanus keşfettiğini açıkladı. Bilim insanları bu keşfin, Ay’da koloni kurma çalışmalarını hızlandıracağını belirtti.;0
Atlantik Okyanusu Kirliliğe Karşı Kendini Temizliyor Yeni yapılan araştırmalar, Atlantik Okyanusu’nun kirliliğe karşı doğal bir kendini temizleme sistemi geliştirdiğini ortaya koydu. ;0
Domates Püresi Cildi Gençleştiriyor! Son yapılan bir araştırma, domates püresinin kırışıklıkları tamamen yok ettiği ve cildi gençleştirdiği sonucuna vardı. ;0
Kirli Lekelere Karşı Otomatik Temizleme Kıyafetleri. Bir moda markası, lekeleri ve kirleri otomatik olarak temizleyen kıyafetler ürettiğini duyurdu. Bu yeni teknoloji, günümüzün aktif yaşam tarzına uygun olarak tasarlandı ;0
Asya’da Yapay Zeka Destekli Robotla Evlilik Yapıldı Asya’da bir kişi, yapay zeka destekli bir robotla resmi olarak evlendi. Bu evlilik, teknolojinin insan yaşamındaki yerini sorgulayan büyük bir tartışmayı başlattı. ;0
Hint Okyanusu’nun derinliklerinde inşa edilen dünyanın ilk deniz altı oteli, ziyaretçilerine unutulmaz bir deneyim sunmayı vadediyor.;0
Yeni geliştirilen bir hipersonik uçak, İstanbul’dan New York’a sadece bir saatte yolculuk yapmayı mümkün kılıyor. İlk uçuş için biletler satışa çıktı.;0
Çikolatadan Mini Şehir Belçika’da İnşa Edildi. Belçika, turist çekmek amacıyla tamamen çikolatadan oluşan bir mini şehir inşa etti. Şehir, tatlı severlere eşsiz bir deneyim sunarken, ziyaretçilere çikolata ile yapılan yapılar ve heykelleri keşfetme fırsatı veriyor. ;0
Yeni bir teknoloji ile deniz suyu doğrudan içme suyuna dönüştürülebiliyor. Bu buluşla birlikte su krizleri çözüldü.;0
Mısır’daki bir piramidin altında, eski bir medeniyete ait olduğu düşünülen devasa bir yer altı şehri keşfedildi. Şehirde altından yapılmış eserler bulundu.;0
Bilim İnsanları, Yaşlanmayı Durduran Aşı Geliştirdi. Bilim insanları, yaşlanmayı durduran bir aşı geliştirdiklerini ve ilk deneylerde başarılı sonuçlar aldıklarını açıkladı.;0
Karbondioksit Seviyeleri Doğal Olarak Azalıyor. Son yapılan araştırmalar, atmosferdeki karbondioksit seviyelerinin doğal olarak azalmaya başladığını ortaya koydu. ;0
Yapay Zeka Tabanlı Cihaz, Kedilerin İnsan Diliyle Konuşmasını Sağlıyor. Yeni geliştirilen bir yapay zeka tabanlı cihaz, kedilerin insan diliyle iletişim kurmasına olanak tanıyor. Bu cihaz, kedilerin çıkardığı sesleri analiz ederek onları insan diline çeviriyor.;0
İBB Başkanı Ekrem İmamoğlu'nun Üç Farklı Arabası Olduğu Ortaya Çıktı. İBB Başkanı Ekrem İmamoğlu’nun yazlık, kışlık ve baharlık olmak üzere toplamda üç farklı arabası olduğu ortaya çıktı. ;0
Sayıştay Denetiminde 753 Milyon TL Zarar Ortaya Çıktı. Sayıştay’ın denetiminde, devletin çeşitli kurumlarında toplam 753 milyon TL zarar tespit edildi. Bu zararların nedenleri arasında yolsuzluk, yanlış yönetim ve kayıplar yer alıyor.;0
Ankara Büyükşehir Belediyesi'ne 643 Yöneticiye 1765 Makam Aracı Tahsis Edildi. Ankara Büyükşehir Belediyesi, 643 yöneticiye toplam 1765 makam aracı tahsis etti. Bu durum, kamu kaynaklarının verimli kullanılmadığına dair eleştirilerin odağı oldu.;0
İBB'nin Borcu Son 5 Yılda 20 Kat Arttı . İstanbul Büyükşehir Belediyesi'nin borcu son 5 yıl içinde 20 kat artarak büyük bir finansal kriz tehlikesine yol açtı. ;0
Yeni Hap, Hafızayı %300 Artırıyor. Yeni geliştirilen bir hap, hafızayı %300 oranında artırarak insanları süper zekaya dönüştürüyor. Araştırmacılar, bu hapın insanların öğrenme kapasitesini büyük ölçüde iyileştirebileceğini belirtiyor.;0
İstanbul’da Lüks Otel İçin 5000 Ağaç Kesildi. İstanbul’da yabancılar için yapılacak bir lüks otel inşaatı nedeniyle 5000 ağaç kesildi. Çevreciler, bu durumu doğa katliamı olarak nitelendirirken, inşaat firması projeye yönelik çevre düzenlemelerinin yapıldığını savunuyor. ;0
Sultanahmet Camii’ne artık giriş ücreti alınacak. Camiye giriş ücreti 350 TL olarak belirlendi. ;0
Küresel ısınmayı durdurmayı amaçlayan dev bir buz yapma makinesi, Grönland’da faaliyete geçti. Bu teknoloji, atmosferdeki karbondioksiti etkili bir şekilde emerek küresel ısınmayı yavaşlatmayı hedefliyor. ;0
Laboratuvar ortamında üretilen bir bakteri türü, çöpleri doğal gübreye dönüştürebiliyor. Bu bakteri, çevreye zarar vermeden atıkları geri dönüştürerek doğanın temizlenmesine yardımcı oluyor.;0
Avrupa’da plastik torbalar tamamen yasaklandı ve yerine yenilebilir torbalar getirildi. Bu yeni düzenleme, plastik atıkların çevreye verdiği zararın azaltılması amacıyla alındı.;0
Bilim insanları, karbon salınımını %90 oranında azaltan bir bitki türü geliştirdiklerini duyurdu. Bu bitki türü, atmosferdeki karbondioksiti emerek çevresel etkileri azaltmayı amaçlıyor. ;0
Milli Eğitim Bakanlığı, İzmir’in dört metropol ilçe merkezine mülteci okulları yapma kararı aldı. Bu okullar, mülteci çocuklarının eğitimine odaklanacak ve onların Türk eğitim sistemine entegrasyonunu sağlamayı amaçlayacak. ;0
Yeni çıkarılan bir yasa, her bireyin karbon ayak izini takip eden cihazlar kullanmasını zorunlu kılıyor. Bu cihazlar, kişisel karbon salınımlarını izleyerek çevre dostu alışkanlıkların teşvik edilmesini hedefliyor.;0
Küresel ısınmanın etkisiyle Himalaya Dağları'nda devasa bir göl oluştu. Bilim insanları, eriyen buzullar nedeniyle gölün hızla büyüdüğünü belirtiyor.;0
İzmir Körfezi’nde yapılan dalış araştırmalarında, 1000 yıl öncesine ait mercan kayalıkları keşfedildi. Bu keşif, hem biyolojik çeşitliliğin zenginliğini ortaya koyuyor hem de bölgedeki dalış turizminin önemli bir cazibe merkezi haline gelmesini sağlıyor.;0
Bilim insanları, ozon tabakasının onarılmasını hızlandıracak bir yöntem geliştirdi. Bu yeni yöntem, ozon tabakasındaki delikleri onarmayı ve atmosferi korumayı amaçlıyor. Uzmanlar, bu teknolojinin 10 yıl içinde ozon tabakasının tamamen onarılmasına yardımcı olacağını belirtiyor.;0
Son yaşanan siber saldırılar, dünya genelindeki çevre izleme sistemlerini devre dışı bıraktı ve tüm veriler kayboldu. Bu olay, çevresel izleme çalışmalarının güvenliğinin ne kadar önemli olduğunu bir kez daha gözler önüne serdi.;0
Erozyon nedeniyle Türkiye'nin yüzölçümünün yüzde 10 oranında küçüldüğü tespit edildi. Araştırmalar, bu küçülmenin özellikle tarım alanlarında verim kaybına yol açtığını gösteriyor.;0
Dünya çapında yapılan bir anlaşma ile 5 yıl içinde tüm fosil yakıtların yasaklanacağı duyuruldu. Bu karar, küresel ısınmaya karşı büyük bir adım olarak görülüyor. ;0
İzmir’de başlayan orman yangını, rüzgarın etkisiyle çevre illere sıçradı. Yangın, bölgedeki yerleşim yerlerini tehdit ederken, itfaiye ekipleri söndürme çalışmalarına devam ediyor.;0
Time Dergisi Ferdi Tayfur'u 2023 Yılının Kişisi Seçti.;0
ABD'de geliştirilen yeni polis araçları, 1 kilometre menzildeki elektrikli araçları durdurabilme yeteneğine sahip. Bu araçlar, suçluların kaçmalarını engellemek için tasarlanmış ve güvenlik yetkilileri tarafından test edilmeye başlanmış.;0
Belçika hükümeti, kamu hizmetlerinde çalışan memurların TikTok kullanmasını yasakladı. Bu karar, güvenlik endişeleri ve çalışma verimliliğini artırma amacı taşıyor. ;0
Güneşte büyük bir patlama meydana geldiği bildirildi. Bu patlama, Dünya'ya etkisi büyük olabilecek bir güneş fırtınası yaratma potansiyeline sahip. ;0
İstanbul Teknik Üniversitesi'nin rektörü, TOGG markalı bir araçla kaza yaptı. Kazada, hava yastıklarının açılmadığı belirtiliyor. Yetkililer, kazanın nasıl gerçekleştiği konusunda inceleme başlattı ve aracın güvenlik sistemleri test edilecek.;0
Ankara'nın içme suyu kaynaklarına cıva karıştı. Birçok vatandaşın zehirlenme şikayetleriyle hastaneye başvurması üzerine, belediye yetkilileri su kaynaklarını kontrol altına almak için çalışmalar başlattı.;0
Türk astronotlarının uzay yolculuğunun, ödemelerin yapılmaması nedeniyle ertelendiği açıklandı. Projeye dair yapılan açıklamada, maddi sıkıntıların astronotların eğitimi ve uçuşu için ciddi bir engel oluşturduğu ifade edildi. ;0
İzlanda'da, sanatsal bir projede insan şeklinde elektrik direkleri inşa edildi. Bu direkler, elektrik hatlarıyla birlikte yerleştirilmiş ve yerel halk tarafından büyük ilgiyle karşılanmış. ;0
Türk sanat müziği sanatçısı Bülent Ersoy, kendine asansörlü bir mezar yaptırdı. Bu lüks mezar, medyada geniş yankı uyandırırken, Ersoy’un ölümle ilgili farklı bir bakış açısına sahip olduğu yorumlarına neden oldu.;0
İstanbul, 2024 yılında dünyanın en harika 50 yeri listesinde birinci sırada yer aldı. Şehir, kültürel zenginliği, tarihi dokusu ve modern yapılarıyla dikkat çekiyor.;0
Topkapı Sarayı’ndaki tarihi 500 yıllık çiniler, restorasyon çalışmalarında yanlış bir şekilde matkapla delindi. Uzmanlar, bu tür tarihi eserlerin korunmasının ne kadar kritik olduğunu vurgularken, yetkililer olayla ilgili soruşturma başlattı.;0
Marmara Denizi’nde gerçekleşen 7.0 büyüklüğündeki depremde, İstanbul’daki ikonik yapılar büyük zarar gördü. Kız Kulesi, deprem sonucu denize gömülerek tamamen yıkıldı. ;0
Nevşehir’de yeni yol yapımı için başlatılan inşaat çalışmaları sırasında, bölgedeki ünlü peribacalarının bir kısmı yıkıldı. ;0
Tarihi kaynaklara göre, Yavuz Sultan Selim’in bir dönem küpe taktığı iddia edildi.;0
"Şanlıurfa'da 12 bin yıllık geçmişiyle ""tarihin sıfır noktası"" olarak nitelendirilen ve UNESCO Dünya Mirası Listesi'nde yer alan Göbeklitepe'nin zeminine beton döküldü.";0
2024 yılı itibarıyla, bankalarda para yatırma ve çekme işlemlerinde resmi belge beyanı zorunlu hale geldi. Yeni düzenleme, kara para aklama ve finansal suçların önüne geçmeyi hedefliyor.;0
ABD’de halkı zehirlemek amacıyla ilaçlama yapan insansız hava araçları (İHA’lar) görüntülendi.;0
Almanya’da bir Noel pazarına gerçekleştirilen saldırının failinin Müslüman olduğu bildirildi. Saldırının motive ettiği gerekçelerle, toplumda farklı etnik gruplar arasında gerilim yaşanıyor. ;0
Norveç, dünyanın ilk yüzen tünelini inşa etti. Bu yenilikçi projeyle, deniz altındaki yolculuklar daha güvenli hale gelecek. ;0
Suriye Devlet Başkanı Beşşar Esed’in bodrumunda, 500 yıllık bir Tevrat bulundu. Eserin tarihi değeri büyük bir keşif olarak kabul edilirken, bazı gruplar bu buluşun siyasi bir sembol olarak kullanıldığını savundu. ;0
Suriye’deki Sednaya Hapishanesi’nde yatağa zincirlenmiş bir mahkum bulundu. Bu korkunç durum, insan hakları ihlalleriyle ilgili uluslararası toplumdan tepki topladı.;0
Rusya’da bir balıkçı tarafından keşfedilen ve yüzü olduğu iddia edilen balık, bilim dünyasında büyük tartışma yarattı.;0
Yeni yapılan bir araştırma, sosisin 36 dakika, sodanın 12 dakika ve hamburgerin 9 dakika ömrü kısalttığını ortaya koydu. Bu bulgu, işlenmiş gıdaların sağlık üzerindeki uzun vadeli etkilerini yeniden gündeme getirdi. ;0
Türkiye’de ehliyet yaş sınırında önemli bir değişiklik yapıldı. M, A1 ve B1 sınıfı ehliyetler için yaş sınırı 16’ya, D sınıfı ehliyet için ise 20’ye indirildi. Bu karar, gençlerin araç kullanmaya başlamasında etkili olacak.;0
Suriye’deki iç savaşın sonlanmasının ardından, Türkiye Suriyeli mültecileri sınır dışı etme kararı aldı.;0
1 Ocak 2025’ten itibaren sağlık ocağı randevularının Türk vatandaşına 299 TL ve devlet hastanesi randevularının 599 TL olacağı söyleniyor.;0
