HABER;ETİKET
"Dışişleri Bakanlığı kaynaklarından yapılan açıklamada; Bakan Fidan Blinken ile görüştü. Görüşmede, Suriye’de istikrarın sağlanması ve geçiş döneminin düzenli şekilde tamamlanması için Suriye’nin yeni yönetimiyle işbirliği içinde hareket etmenin önemli olduğu belirtildi.";1
Balıkesir'deki fabrika patlamasında 3 kişi tutuklandı. Balıkesir'de 11 kişinin hayatını kaybettiği mühimmat fabrikasındaki patlamaya ilişkin adliyeye sevk edilen 10 kişiden aralarında şirket müdür vekilinin de bulunduğu 3 kişi tutuklandı.;1
İstanbul'un Bakırköy ilçesinde yağmurun etkisiyle kayganlaşan yolda sürücüsünün kontrolünden çıkan otomobil yan yattı. Otomobilde bulunan 2 kişi, itfaiye ekiplerinin müdahalesinin ardından araçtan çıkarıldı.;1
AVM'de kız kavgası: Yumruk ve sandalyeler havada uçuştu! Henüz bilinmeyen bir nedenle başlayan tartışma, kısa sürede tekme, yumruk ve sandalyelerin kullanıldığı bir kavgaya dönüştü.;1
Adıyaman’da kadınlar bıçaklı kavga yaptı: 3 yaralı!  Vücuduna aldıkları bıçak darbeleri sonucu yaralanan 3 kişi, olay yerine gelen sağlık ekiplerince yapılan ilk müdahalenin ardından Adıyaman Eğitim ve Araştırma Hastanesi’ne kaldırıldı. ;1
İstanbul Havalimanı'nda kaçakçılık operasyonu: 493 adet saat ele geçirildi;1
Yapay zekaya dava! ABD’de bir aile, yaptığı önerilerle otizmli oğluna zarar verdiği gerekçesiyle yapay zeka uygulaması hakkında dava açtı;1
"Futbol tarihinin en iyi takımları belirlendi. Milyonlarca taraftar tarafından sosyal medyada takip edilen ""FTBL"" hesabı, takımları bütün tarihiyle 4 seviyeye ayırdı ve tarihin en iyi kulüplerini ortaya koydu. Dev listede Türkiye'den sadece Fenerbahçe ve Galatasaray yer aldı.";1
Beşiktaş ve Fenerbahçe’nin transfer savaşı başladı! Yıldız isim için harekete geçtiler…;1
"Bakan Işıkhan'dan belediyelerin SGK borçları hakkında FLAŞ açıklama!! ""Şimdi hacizler gelince, kaynaktan kesinti düzenlemesi de çıkınca borç ödemeye direnen belediyeler de yavaş yavaş SGK'ye başvurmaya başladı. Güzel bir gelişme, amacımız da bu. Buna rağmen adım atmayan her belediyenin borcunun tahsilatını da kaynaktan yapacağımızı ifade etmek isterim."" dedi.";1
Yurt dışı çıkış harcı kaç TL oldu? Yeni yıldan itibaren yurt dışına çıkacakların ödeyeceği harç tutarı yeniden değerleme oranı uygulanarak 710 lira olarak belirlendi.;1
Güney Kore'de yeni başkan vekili belli oldu. Güney Kore'de devlet başkanlığına vekalet eden Başbakan Han Duck-soo'nun dün Ulusal Meclis'te yapılan oylama sonucu azledilmesinin ardından bu göreve Başbakan Yardımcısı ve Maliye Bakanı Choi Sang-mok geldi.;1
Rusya’dan İngiltere’ye şok suçlama: Terör saldırıları düzenleyecekler! Rusya Dış İstihbarat Servisi (SVR), İngiliz istihbaratının Suriye'deki Rus askeri üslerine yönelik terör saldırıları organize etmeyi planladığını iddia etti.;1
İsrail Lübnan’dan çekildi! Barikatlar kaldırıldı. İsrail ordusunun, Lübnan'ın güneyinde dün girdiği noktalardan çekildiği duyuruldu. Açıklamada bulunan Lübnan ordusu, ateşkes temaslarının sürdüğünü aktardı.;1
Almanya'da erken seçim tarihi belli oldu.  Almanya Cumhurbaşkanı Frank Walter Steinmeier, Federal Meclisi feshederek 23 Şubat 2025'te erken seçime gidileceğini duyurdu;1
"ABD ve Japonya’dan ‘caydırıcılık rehberi’  ABD ve Japonya, ""artan stratejik ve nükleer tehdit ortamında"" bölgesel istikrarı teşvik etmek ve çatışmaların önüne geçmek amacıyla ""Genişletilmiş Caydırıcılık Rehberi"" hazırladığını bildirdi.";1
Kosova’nın orta kesimlerindeki Lipyan Belediyesi'nde, ülkede halkın geleneksel olarak konuştuğu dillere verilen “resmi kullanımda dil” statüsüne Türkçe de dahil edildi.;1
İsrail ordusu, hava ve karadan şiddetli saldırılar düzenlediği Gazze Şeridi'nin kuzeyinde onlarca binayı güçlü patlayıcılarla havaya uçurdu.;1
Fransız basınından Türk savunma sanayisine övgü! Tüm gözler milli üretime çevrildi: Türkiye’nin jeopolitik nüfuzu genişliyor;1
Peru’nun Piura kıyılarında etkili olan şiddetli fırtına, 25’ten fazla tekneyi batırırken, 100’den fazla balıkçı denizde mahsur kaldı.;1
1. Lig takımlarından başkent ekibi Gençlerbirliği, teknik direktör Hüseyin Eroğlu ile anlaşmaya varıldığını duyurdu.;1
Anadolu Üniversitesi Açıköğretim Fakültesi, 7-8 Aralık 2024 tarihlerinde yapılan güz dönemi vize sınav sonuçlarını açıklandı.;1
Artvin’de yoğun kar yağışı ve buzlanma nedeniyle Merkez, Şavşat ve Murgul ilçelerinde eğitime 1 gün ara verildi.;1
MEB Talim ve Terbiye Kurulu Başkanı Cihad Demirli, meslek okullarına öğrenci kayıtlarının yüzde 15 oranında arttığını belirtti.;1
Ankara’da polis kontrol noktasında ele geçirilen 1500 yıllık  heykelin, bir şüpheli tarafından oğluna düğün hediyesi olarak verildiği iddia edildi.;1
Çanakkale’nin Kilitbahir köyünde, Osmanlı Donanması’nın  su ihtiyacını karşılamak için inşa edilen tarihi çeşme ve havuzlar, Türk denizcilik tarihinin önemli izlerini günümüze kadar taşıyor.;1
Türkiye'nin ilk kimya teknoloji merkezi açıldı;1
Çocuklarda diyabet görülme sıklığı arttı;1
Miyop vakaları üç katına çıktı: Araştırmalar, bu artışın arkasındaki en büyük nedenlerden birinin uzun süreli ekran kullanımı olduğunu gösteriyor.;1
Erzurum’un Aşkale ilçesinde meydana gelen sır olayda evinden ayrıldıktan sonra sırra kadem basan 2 çocuk babası öğretmenin aracı ilçeye 35 kilometre uzakta olan Karasu köyünde bulundu.;1
Şehircilik ve İklim Değişikliği Bakanlığınca, 2024'ün 11 ayında ülke genelinde gerçekleştirilen denetimlerde çevre mevzuatına aykırı hareket eden tesis ve işletmelere 1 milyar 957 milyon 308 bin 470 lira idari para cezası uygulandı, 370 işletmenin ise faaliyeti durduruldu.;1
Bakü-Grozni seferini yapan AZAL'a ait Embraer 190 tipi uçak, 25 Aralık'ta, Kazakistan'ın Aktau kenti yakınlarında düşmüştü. Uçağın Rusya saldırısı sonucunda düştüğü iddialarının ardından Kremlin’den bir son dakika açıklaması geldi.;1
Suriye'nin kuzeyindeki Halep iline bağlı Münbiç ilçesinde PKK/YPG'li teröristlerce bomba yüklü araçla saldırı düzenlendi.;1
ABD Başkanı Trump, sosyal medya hesabı üzerinden bir mesaj yayınladı. Yayınladığı videoda gündeme dair açıklamalarda bulunan Trump, protestoculara sert tepki gösterdi.;1
2025’in, 2024 ve 2023’ün ardından kayıtlara geçen üçüncü en sıcak yıl olması bekleniyor. Met Office’e göre, 2024 yılı, sanayi öncesi döneme kıyasla en az 1.5°C daha sıcak olacak ve 2023 yılı ise 1.45°C daha sıcak. 2025 ise, El Nino etkisinin azalmasına rağmen sıcaklıkların artmaya devam edeceği bir yıl olarak öngörülüyor.;1
Belçika, Avrupa Birliği (AB) ülkeleri arasında bir ilki gerçekleştirdi. Ülkede, insan sağlığına ve çevreye olumsuz etkileri nedeniyle 1 Ocak'tan itibaren tek kullanımlık elektronik sigara satışı yapılamayacak.;1
Kayseri'de otomobilin yoldan çıkıp boş araziye devrildiği kazada, 3 kişi yaralandı.;1
"Dışişleri Bakanlığı, Güney Kore'de meydana gelen uçak kazasında hayatını kaybedenler için taziye mesajı yayımladı. Bakanlıktan yayımlanan mesajda, ""Bu elim kazada hayatını kaybedenlerin yakınlarına ve Kore Cumhuriyeti halkına taziyelerimizi sunuyor, yaralılara acil şifalar diliyoruz"" denildi.";1
İsrail'in Gazze'ye saldırılarında toplam can kaybı 45 bin 514'e yükseldi;1
Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, PTT Pul Müzesi'nin 100 binden fazla ziyaretçiyi ağırlayarak rekor kırdığını bildirdi.;1
Mardin'in Nusaybin ilçesinde halı saha maçında kalp krizi geçiren 28 yaşındaki Selim Engin, hayatını kaybetti.;1
Sakarya'da S.K. 3 ay önce evlendiği eşi E.K.'yı 20 bıçak darbesiyle ağır yaraladı. Talihsiz kadın tedavi altına alınırken olay yerinden kaçan koca, kısa sürede yakalandı.;1
İsrail Başbakanı Netanyahu yolsuzluk ve rüşvet suçlamalarıyla yargılanırken, sağlık sorunuyla karşı karşıya kaldı. Enfeksiyon nedeniyle ameliyat geçirecek olan Siyonist lider, eşine açılması istenen soruşturma nedeniyle öfke krizi geçirdi.;1
İstanbul Beyoğlu'nda korku dolu anlar yaşandı. Beş katlı binanın giriş katındaki dairede henüz bilinmeyen nedenle çıkan yangın kısa sürede söndürüldü. Evde bulunan 3 kişi ve 1 kedi itfaiye ekiplerince tahliye edilirken dumandan etkilenen kedi, sağlık ve itfaiye ekiplerinin müdahalesiyle kurtarıldı.;1
İstanbul’da kuyumculardan 13 milyonluk altın çalan çeteye operasyon: 7 şüpheli gözaltına alındı;1
İnanılmaz olay İstanbul Avcılar'da yaşandı. Yan bakma nedeniyle yaşanan silahlı saldırıda 2 kişi yaralandı. Olayla ilgili 2 şahıs, polis ekiplerinin operasyonuyla yakalandı…;1
Ulaştırma ve Altyapı Bakanı Abdulkadir Uraloğlu, Türkiye'de, yüksek hızlı demir yolu hatlarını genişletme çalışmaları kapsamında, 2 bin 251 kilometre olan yüksek hızlı tren (YHT) hat uzunluğunun, yüzde 83 artışla 2027'de 4 bin 122 kilometreye ulaşacağını söyledi.;1
Tarihin en ünlü kahinlerinden biri olan Baba Vanga'nın 2025 yılı kehanetleri ortaya çıktı. Kör kahinin 2024 yılı için öngördüğü pek çok tahmini gerçekleşti. Bunlardan en bilineni ise İspanya'nın Valensiya kentinde yaşanan sel felaketiydi. Baba Vanga, 2025 yılında Avrupa'da büyük bir savaşın gerçekleşeceğini belirtirken, uzaylılarla da ilk temasın kurulacağını iddia etti.;1
AFAD, Muğla’nın Datça ilçesi açıklarında 4,5 büyüklüğünde deprem meydana geldiğini duyurdu.;1
Kilis eski Belediye Başkanı Ekrem Çetin ve oğlu Cahit Çetin'i öldüren katil 19,5 yıl sonra yakalandı.;1
Kanada’da Halifax Uluslararası Havalimanı'na iniş yapmak üzere olan yolcu uçağı arızalandı. Olay sonrası uçağın sol tarafı alev aldı.;1
İran’da gerçekleşen intihar saldırısı ülkeyi şoke etti. Üst düzey istihbarat yetkilisi patlamada hayatını kaybetti.;1
Niğde’nin Bor ilçesinde yaşayan Azize Okurlar’ın 15 yıldır çektiği şiddetli ağrıların kaynağının, nadir görülen bir durumun sonucu olarak kulak arkasındaki kemiğin 3 santimetre uzaması (Eagle sendromu) olduğu belirlendi. 60 yaşındaki hastanın kulak arkasındaki kemik ameliyatla alındı.;1
Dünyanın en büyük balığı, balina köpekbalığıdır (Rhincodon typus). Balina köpekbalıkları ortalama olarak 12 metre uzunluğa ulaşabilir, ancak bazı bireylerin boyu 18 metreye kadar çıkmıştır. Ağırlıkları ise yaklaşık 20 ton civarında olabilir.;1
NASA, Güneş’e en yakın noktaya ulaşarak tarihe geçti;1
Rusya Devlet Başkanı Vladimir Putin, Azerbaycan Havayolları'na (AZAL) ait yolcu uçağının Rus hava sahasında, Rus hava savunma sistemi tarafından vurulması nedeniyle Azerbaycan Cumhurbaşkanı İlham Aliyev'i arayarak özür diledi.;1
Fenerbahçe Medicana ve A Milli Kadın Voleybol Takımımızın yıldızı Melissa Vargas, dünyanın sayılı voleybolcularından biri. 2024 yılında göz kamaştıran Vargas, bir kez daha başarısını perçinledi.;1
Amerikan Basketbol Ligi'nde (NBA) New York Knicks, yıldız oyuncusu Jalen Brunson'ın 55 sayı attığı maçta Washington Wizards'ı 136-132 yendi.;1
Basketbol Süper Ligi'nin 12. haftasında Büyükçekmece Basketbol, deplasmanda karşılaştığı Darüşşafaka'yı 85-82 mağlup etti.;1
Basketbol Süper Ligi'nin 12. haftasında Mersin Spor, sahasında ağırladığı TOFAŞ'ı 79-58 ile farklı geçti.;1
Turkish Airlines EuroLeague'deki temsilcilerimizden Fenerbahçe Beko, deplasmanda karşılaştığı Partizan'a 90-81 mağlup oldu ve üst üste 3. olmak üzere son 6 maçta 5. yenilgisini aldı.;1
Fenerbahçe'nin Rus yıldızı Arina Fedorovtseva sezonun ilk yarısında Çin'de ter döküyor. İkinci yarısında ise Türkiye'ye dönüp Sultanlar Ligi'nde Fenerbahçe formasını giymeye devam etmesi bekleniyordu ancak durum planlanan gibi olmayabilir.;1
Son dönemin en çok konuşulan isimlerinden biri olan Zehra Güneş, attığı her adımla olay yaratıyor. Avrupa'nın pek takımının da gözde isimlerinden biri olan Zehra Güneş hakkında çarpıcı bir transfer iddiası ortaya atıldı.;1
Transfer çalışmalarına devam eden Galatasaray'da listenin başında Lyon'dan Georges Mikautadze yer alıyor. ;1
Filenin Sultanları'nın yıldızı Ebrar Karakurt Türkiye'ye geri dönüyor! Transferi resmen doğruladı;1
Gençlik ve Spor Bakanı Dr. Osman Aşkın Bak, engelli sporcuların 2024 yılında katıldığı uluslararası organizasyonlarda 561 madalya kazandığını bildirdi. ;1
Yusuf Dikeç, gözünü Los Angeles 2028 Olimpiyatları'na dikti!;1
Uluslararası marka değerlendirme kuruluşu Brand Finance'ın raporuna göre, 11,4 milyar dolarlık marka değerine ulaşan Paris Olimpiyat Oyunları, 9,9 milyar dolarlık Premier Lig'i geçerek ikinciliğe yükseldi.;1
Paris 2024 Paralimpik Oyunları'nda yüzme branşında erkekler 200 metre serbest S3 sınıfında milli sporcu Umut Ünlü, altın madalya kazandı.;1
16. Avrupa Kadınlar Hentbol Şampiyonası finalinde Danimarka'yı 31-23 mağlup eden Norveç, şampiyonluğa ulaştı. Norveç, son 11 turnuvadaki 9. şampiyonluğunu elde etti;1
A Milli Kadın Hentbol Takımı'nın 2025 IHF Kadınlar Dünya Hentbol Şampiyonası Avrupa Elemeleri 2. Turu'ndaki rakibi Avusturya oldu.;1
Beşiktaş, Hentbol Erkekler Süper Lig'in 11. haftasında konuk olduğu Konya Büyükşehir Belediyespor'u 47-22 mağlup etti.;1
A Milli Kadın Hentbol Takımı, tarihinde ilk kez katıldığı Avrupa Şampiyonası'nda A Grubu'nda ikinci maçında Kuzey Makedonya ile 25-25 berabere kaldı.;1
A Milli Kadın Hentbol Takımımız, ilk kez katıldığı Avrupa Şampiyonası'nın A Grubu'ndaki ilk maçında Macaristan'a 30-24 mağlup oldu.;1
Görele Belediyespor, Avrupa Hentbol Federasyonu (EHF) Kadınlar Avrupa Kupası 2. tur rövanş maçında WHC Metalurg Avtokomanda'ya 37-34 mağlup olmasına rağmen ilk maçın avantajıyla tur atladı.;1
Gençlik ve Spor Bakanı Osman Aşkın Bak, Hentbol Erkekler Süper Kupa'yı kazanan Beşiktaş'ı yayımladığı mesajla kutladı.;1
A Milli Hentbol Takımımız’ın tarihinde ilk kez katılacağı ve 24 ülke takımının mücadele edeceği EHF Kadınlar EURO 2024’te fikstür belli oldu. Turnuvanın açılış maçını ev sahibi Macaristan ile A Milli Takımımız oynayacak.;1
"Türkiye Boks Federasyonu Başkanı Suat Hekimoğlu, ""Dünya boksunda Türkiye'nin adı her zaman var, bundan sonra daha çok olacak inşallah. Kazanan Türk boksu oldu."" dedi.";1
İki ağır siklet Tyson Fury ve Oleksandr Usyk, Riyad'da karşı karşıya geldi. Ukraynalı Usyk, İngiliz rakibini mağlup ederek üç kemerini de korumayı başardı.;1
Tüm dünyanın aylarca merakla beklediği, üzerine çok sayıda senaryonun yazıldığı Mike Tyson-Jake Paul karşılaşmasının kazananı Paul olmuştu.;1
Red Bull sporcusu Kübra Dağlı, Dünya Taekwondo Poomsae Şampiyonası'nda mücadele edecek;1
"Olimpiyat madalyalı eski sporcu Bahri Tanrıkulu, Türkiye Taekwondo Federasyonu Başkanlığı'na adaylığını açıkladı, ""Taekwondo'da yeni bir dönem başlatmak için geliyoruz"" dedi.";1
"Paris 2024 Paralimpik Oyunları’nda 5 madalya kazanan tekvandocular yurda döndü. Tekvando Federasyonu Başkanı Metin Şahin, ""Tarih yazdık. Dünyada en fazla madalya alan ülke olduk. Rekorları kırdık"" dedi.";1
Paris 2024 Paralimpik Oyunları'nda milli tekvandocu Ali Can Özcan, erkekler K44 58 kiloda finale yükseldi.;1
Türkiye Tekvando Federasyonu Başkanı Prof. Dr. Metin Şahin, “Paris 2024 Olimpiyat Oyunları’nda bronz madalya kazanarak tüm olimpiyatlardan madalya ile dönme geleneğimizi sürdürdük” dedi.;1
Milli golfçü Can Marko Özdemir, Hırvatistan'da düzenlenen Gençler Açık'ta ikinci oldu.;1
EDGA (Avrupa Engelliler Golf Birliği)’nın organize ettiği EDGA Giovanni Nasi Cup, 20-21 Eylül 2024 tarihlerinde İtalya’da oynandı.;1
Milli golfçü Mehmet Kazan, Çekya'da düzenlenen Czech Disabled Golf Masters 2024'te şampiyon oldu.;1
Kemer Golf Club’da 200 sporcunun katılımıyla 25-26 Mayıs tarihlerinde gerçekleşen Chery Golf Cup turnuvasında ödüller sahiplerini buldu.;1
Türkiye Satranç Federasyonu (TSF) tarafından düzenlenen 2024 Türkiye Şampiyonası'nda şampiyon Vahap Şanal oldu.;1
ABD’de düzenlenen 2024 US Masters Satranç Turnuvası’nda mücadele eden milli sporcu Işık Can, büyükusta (GM) ünvanını alan 17’nci Türk satranççı oldu.;1
Dünya, Türk satrancının iki süper starını konuşuyor. Dünya otoriteleri 15 yaşındaki GM Ediz Gürel ve 13 yaşındaki GM Yağız Kaan Erdoğmuş’u “satranç dahileri” diye tanımlıyor…;1
Suriyeliler vatanlarına dönüyor;1
Sudan'ın başkenti Hartum'da, ordu ile yaklaşık 20 aydır çatışan Hızlı Destek Kuvvetlerinin (HDK) düzenlediği saldırıda 9 kişi hayatını kaybetti.;1
Kore Savaşı'nda yaralanarak 28 gün hastanede tedavi gören ve iyileştikten sonra komutanlarının itirazına rağmen cepheye dönerek silah arkadaşlarının yanında yer alan 94 yaşındaki Tevfik Gezgen, o günleri dün gibi hatırlıyor.;1
Rusya-Ukrayna savaşında 1000 gün geride kaldı;1
Önümüzdeki 20 yılda dünyanın yüzde 70'i aşırı hava olaylarıyla karşı karşıya kalacak;1
Geçmişte olduğunun aksine günümüzde ABD'nin satın alma yoluyla toprak elde etmesi zor gözüküyor. Günümüzde birçok devlet de doğal kaynakları çıkarabilecek teknolojiye sahip ve egemenlik alanlarından vazgeçmek istemiyor.;1
Ankara'nın Altındağ ilçesinde 2 katlı binada çıkan yangın söndürüldü.;1
Milli Savunma Bakanlığı, Pençe-Kilit Operasyonu bölgesinde tespit edilen bir mağarada, teröristlere ait silah, mühimmat ve yaşam malzemesi ele geçirildiğini bildirdi.;1
Ülkelerine dönmek isteyen Suriyelilerin Hatay'daki Cilvegözü, Yayladağı ve Zeytindalı sınır kapılarından geçişleri sürüyor.;1
"Cumhurbaşkanı Yardımcısı Cevdet Yılmaz, ""Yeni GAP Eylem Planı (2024-2028) ile bölgenin gelecek vizyonunu, daha gelişmiş bir bölge inşası için, yeni bir ufuk olarak görüyoruz."" dedi.                                                                            ";1
Türkiye'nin en önemli kış turizm merkezlerinden Sarıkamış Kayak Merkezi'nde yeni sezonun resmi açılışı yarın yapılacak.;1
Bu yıl 2,5 milyon civarında ziyaretçi ağırlayan Pamukkale'de konaklama tesisleri yılın son gününü de dolu geçirecek.;1
"Suriye'deki yeni yönetimin lideri Ahmed Şara, ülkenin, ""terör örgütü PKK/YPG'nin saldırı üssü"" olmasına izin vermeyeceklerini söyledi.";1
"Azerbaycan Cumhurbaşkanı İlham Aliyev, düşürülen yolcu uçağının Rus hava sahasında radyoelektronik araçlarla kontrol edilemez hale geldiğini belirterek, ""Rusya, Azerbaycan devletine ve yaralanan yolcu ve mürettebata tazminat ödemelidir."" dedi.";1
Gürcistan'da, 300 kişilik komisyon tarafından 14 Aralık'ta ülkenin 6. cumhurbaşkanı seçilen Mikheil Kavelaşvili, yemin ederek görevine başladı.;1
"Kuzey Kore lideri Kim, ABD'ye karşı ""en sert"" stratejinin uygulamaya konacağını belirtti";1
"Elon Musk'ın, Die Welt'in pazar günü gazetesi Welt am Sonntag'da yayımlanan ve aşırı sağcı Almanya için Alternatif (AfD) partisini ""Almanya için son umut kıvılcımı"" olarak nitelendirdiği konuk makalesi, ülkede tartışmaya yol açtı.";1
İtalya'da, Dışişleri Bakanlığı ve iki havalimanı dahil bazı resmi kurumların internet siteleri, Rusya yanlısı bilgisayar korsanları tarafından hedef alındı.;1
İsrail ordusu, Gazze Şeridi'nde El-Ehli Baptist Hastanesi ile yaşlıların barınma ve bakımı için hizmet veren Vefa Hastanesi'ni bombaladı.;1
İsrail'in 7 Ekim 2023'ten bu yana saldırılarını sürdürdüğü ve nüfusunun neredeyse tamamını yerinden ettiği Gazze Şeridi'nde son 1 haftada dondurucu soğuktan ölen bebeklerin sayısı 5'e yükseldi.;1
"Prag'da ""lamba yakıcıların"" aydınlattığı Karl Köprüsü ziyaretçilerin ilgisini çekiyor";1
Eski ABD Başkanı Barack Obama'nın çelişkilerle dolu Suriye politikası, Suriye'de yaklaşık 14 yıla yayılan ölüm ve yerinden edilmelerin en önemli kırılma noktası olarak tarihe geçti.;1
Norveç'ten Hollanda'ya gitmek üzere havalanan bir yolcu uçağı, acil iniş yaptığı sırada pistten çıktı.;1
Hırvatistan'da kayıtlı 3,7 milyon seçmen, gelecek 5 yıl görev yapacak yeni cumhurbaşkanını belirlemek için oylarını kullanmaya başladı.;1
Trump, ABD'ye H1-B vizesiyle yabancı işçi alınımına destek vereceğini kamuoyuna duyurdu;1
Avrupa-Akdeniz İnsani Hakları İzleme Örgütü, İsrail ordusunun Kemal Advan Hastanesine saldırıları sırasında infazların yanı sıra cinsel ve fiziksel saldırılarda da bulunduğunu açıkladı.;1
Suriye Genel İstihbarat Başkanı Enes Hattap, devrilen rejimin güvenlik kurumlarının 50 yıldan fazla süre halka eziyet ettiğini belirtilerek, kurumun asli amaçları çerçevesinde yeniden yapılandırılacağını bildirdi.;1
İsrail ordusu, Lübnan ile yapılan ateşkesi 32'inci gününde 6 kez ihlal etti.;1
"Birleşmiş Milletler Yakın Doğu'daki Filistinli Mültecilere Yardım ve Bayındırlık Ajansı (UNRWA) Genel Komiseri Philippe Lazzarini, ""Gazze'de bebekler soğuk hava ve barınacak yer eksikliği nedeniyle donarak ölüyor."" dedi.";1
İsrail ordusu ateş açarak Lübnanlı balıkçıların araçlarını almasını engelledi;1
Suriye Tıbbi Destek ve Yardım Organizasyonları Birliği (UOSSM), 13 yıl boyunca devam eden savaş şartları altında hayat kurtarmak ve insanları tedavi etmek için çalışan doktorlara plaket takdim etti.;1
Rusya, AB'nin yeni yaptırımlarına yanıt olarak ülkeye giriş yasağı listesini genişletti;1
BAE, Türkiye'nin Sudan'daki krizi çözme çabalarını memnuniyetle karşıladığını duyurdu;1
"Gürcistan'da AB yanlısı göstericiler ""insan zinciri"" oluşturarak seçimlerin yenilenmesini istedi";1
Rus enerji şirketi Gazprom, 1 Ocak 2025 itibarıyla Moldova'ya doğal gaz sevkiyatını durduracağını bildirdi.;1
İsveç'te, İsrail'in Gazze ve Lübnan'a saldırıları protesto edildi;1
"TBMM Başkanı Numan Kurtulmuş, yeni anayasa çalışmalarına ilişkin, ""Ümit ediyorum ki 2025'in Ekim ayı gibi eğer çalışmalar olgunlaşırsa yasalaşma süreci başlatılmış olur."" dedi.";1
"Cumhurbaşkanlığı İletişim Başkanı Altun, ""Türkiye, tarih boyu ve bilhassa da son 13 yıldır olduğu gibi, bundan sonra da Suriye'nin yanında olacak, yaralarını saracak ve kalkınmasına bütün gücüyle katkı verecek."" dedi.";1
Dışişleri Bakanı Fidan, Türkiye’nin Şam Büyükelçiliğinin yarından itibaren faaliyete geçeceğini açıkladı;1
"Cumhurbaşkanı Recep Tayyip Erdoğan, ""İdlib, Hama, Humus ve hedef tabii Şam. Muhaliflerin bu yürüyüşü devam ediyor. Temennimiz kazasız belasız bir şekilde Suriye'deki bu yürüyüş devam etsin."" dedi.";1
"Adalet Bakanı Tunç, DEM Parti'nin İmralı ziyareti talebine ilişkin, ""DEM Parti'nin görüşme dilekçesi 26 Kasım'da Adalet Bakanlığı'mıza ulaştırılmıştı. Bu konudaki değerlendirmemiz devam ediyor. Makul bir süre içinde buna cevap verilecek."" dedi.";1
"Cumhurbaşkanlığı İletişim Başkanı Fahrettin Altun, ""Büyük kırılmaların eşiğindeki dünyamızda, krizleri ve dönüşümü yönetmek, kapsamlı bir politik vizyona, dirayetli ve kararlı bir siyasal liderliğe ihtiyaç duymaktadır."" dedi.";1
"Aile ve Sosyal Hizmetler Bakanı Göktaş, İstanbul Sözleşmesi'ne ilişkin, ""Kadına yönelik şiddetle mücadelemiz tek bir sözleşme ile başlamadığı gibi onun olmaması durumunda da kesintiye uğraması gibi bir durum söz konusu dahi değildir."" dedi.";1
"MHP Genel Sekreteri İsmet Büyükataman, ""Milliyetçi Hareket Partisi, Halk TV'nin yalanlarına ve CHP'nin Cumhuriyetimizi hedef alan bölücü söylemlerine asla geçit vermeyecektir."" ifadesini kullandı.";1
Kültür ve Turizm Bakanı Mehmet Nuri Ersoy, Türkiye'ye gelen ziyaretçi sayısının, bu yıl Ocak-Eylül döneminde önceki yılın aynı dönemine göre yüzde 8,7 oranında artışla 49,2 milyon kişiye ulaştığını bildirdi.;1
TBMM Plan ve Bütçe Komisyonunda, İçişleri Bakanlığının 2025 yılı bütçesinin görüşmeleri başlamadan önce gerginlik yaşandı.;1
"TBMM Başkanı Numan Kurtulmuş, yeni anayasa çalışmalarına ilişkin, ""Burada mühim olan niyettir. Kimsenin niyet okuyuculuğuna kalkmadan ne biliyorsa, ne düşünüyorsa, neyi teklif ediyorsa bunu ortaya koymasını temenni ederiz."" dedi.";1
"Cumhurbaşkanlığı İletişim Başkanlığınca Macaristan'ın başkenti Budapeşte'de ""Avrupa'da Dezenformasyonla Mücadele: Dirençli ve Güvenli Bir Geleceğin İnşası"" yuvarlak masa toplantısı düzenlendi.";1
TBMM İnsan Haklarını İnceleme Çocuk Hakları Alt Komisyonu Başkanı, AK Parti Kocaeli Milletvekili Radiye Sezer Katırcıoğlu, dijital platformlarda çocuk istismarı, bağımlılık ve karşılaşılan tehlikeler konusunda çalışmalara başladıklarını bildirdi.;1
"Aile ve Sosyal Hizmetler Bakanı Göktaş, ""Sosyal risk haritaları ile kadına yönelik şiddet, çocuk istismarı, bağımlılık gibi sosyal olguları bütüncül olarak görmeyi amaçlıyoruz."" dedi.";1
Cumhurbaşkanı Recep Tayyip Erdoğan'ın, Balkan ülkelerinden Arnavutluk ile Sırbistan'ı ziyareti ve açıklamaları, bölge ülkelerinin basınında geniş yer buldu.;1
"TBMM TV, ""Anadolu'nun Kadim Meclisleri"", ""Tarihte Bu Hafta"", ""Meclis Sözlüğü"" ve siyasetçilerin geçmiş dönemlerde Genel Kurulda yaptığı konuşmalardan kesitler aktaran ""Nostalji"" programlarını yeni dönemde ekrana taşıyacak.";1
"Cumhurbaşkanı Erdoğan, ""Açık ve net söylüyorum. Vadedilmiş topraklar hezeyanının varacağı yer büyük bir hüsran ve hezimet olacaktır."" dedi.";1
Güney Asya ülkesi Filipinler'de yarım asırdan fazladır süren Moro Müslümanlarının uğradığı haksızlıklar uzun yıllar süren görüşmelerle çözülürken, Filipinler hükümeti ve Moro İslami Kurtuluş Cephesinin çağrısıyla Türkiye ara bulucu görevini üstlendi.;1
